track_id,uri,track_href,analysis_url,duration_ms,time_signature,danceability,energy,track_key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type
065DgHzdiTnwiwEEBHFrIN,spotify:track:065DgHzdiTnwiwEEBHFrIN,https://api.spotify.com/v1/tracks/065DgHzdiTnwiwEEBHFrIN,https://api.spotify.com/v1/audio-analysis/065DgHzdiTnwiwEEBHFrIN,277347,3,0.399,0.432,7,-16.663,1,0.304,0.23,0.0,0.797,0.65,204.671,audio_features
068K0Pa4o6aWZzefuxJ8v3,spotify:track:068K0Pa4o6aWZzefuxJ8v3,https://api.spotify.com/v1/tracks/068K0Pa4o6aWZzefuxJ8v3,https://api.spotify.com/v1/audio-analysis/068K0Pa4o6aWZzefuxJ8v3,244133,4,0.581,0.848,2,-9.881,1,0.0354,0.0946,0.674,0.209,0.734,97.352,audio_features
069iMLm2keagUNd9U0uqnJ,spotify:track:069iMLm2keagUNd9U0uqnJ,https://api.spotify.com/v1/tracks/069iMLm2keagUNd9U0uqnJ,https://api.spotify.com/v1/audio-analysis/069iMLm2keagUNd9U0uqnJ,156796,4,0.375,0.825,7,-5.026,1,0.0353,0.223,0.871,0.0818,0.454,100.665,audio_features
06B04lID9HGPwPWwBkTQfU,spotify:track:06B04lID9HGPwPWwBkTQfU,https://api.spotify.com/v1/tracks/06B04lID9HGPwPWwBkTQfU,https://api.spotify.com/v1/audio-analysis/06B04lID9HGPwPWwBkTQfU,250013,4,0.482,0.723,10,-10.08,0,0.0425,5.66e-05,0.000432,0.0939,0.554,117.051,audio_features
06c08ve2aODGVHZwjWTxsR,spotify:track:06c08ve2aODGVHZwjWTxsR,https://api.spotify.com/v1/tracks/06c08ve2aODGVHZwjWTxsR,https://api.spotify.com/v1/audio-analysis/06c08ve2aODGVHZwjWTxsR,213520,4,0.636,0.852,4,-5.539,1,0.0266,0.302,0.000109,0.179,0.874,113.894,audio_features
06clH31GsMBQ6DJ2xMlgLg,spotify:track:06clH31GsMBQ6DJ2xMlgLg,https://api.spotify.com/v1/tracks/06clH31GsMBQ6DJ2xMlgLg,https://api.spotify.com/v1/audio-analysis/06clH31GsMBQ6DJ2xMlgLg,315427,4,0.527,0.629,2,-8.053,1,0.0309,0.161,0.00178,0.214,0.414,91.682,audio_features
06eXbKcjnnpBSDfmgfqw8N,spotify:track:06eXbKcjnnpBSDfmgfqw8N,https://api.spotify.com/v1/tracks/06eXbKcjnnpBSDfmgfqw8N,https://api.spotify.com/v1/audio-analysis/06eXbKcjnnpBSDfmgfqw8N,94924,3,0.507,0.109,9,-19.525,1,0.0889,0.516,0.0,0.114,0.317,121.768,audio_features
06fkYOspg0WITXAa1HBXx7,spotify:track:06fkYOspg0WITXAa1HBXx7,https://api.spotify.com/v1/tracks/06fkYOspg0WITXAa1HBXx7,https://api.spotify.com/v1/audio-analysis/06fkYOspg0WITXAa1HBXx7,164280,4,0.601,0.804,4,-5.977,1,0.0316,0.000497,0.0,0.339,0.942,83.007,audio_features
06gREdqANBfQQdUXYDLkgz,spotify:track:06gREdqANBfQQdUXYDLkgz,https://api.spotify.com/v1/tracks/06gREdqANBfQQdUXYDLkgz,https://api.spotify.com/v1/audio-analysis/06gREdqANBfQQdUXYDLkgz,301840,4,0.238,0.43,6,-12.178,1,0.034,0.0274,0.536,0.61,0.136,129.388,audio_features
06hy0gi5aLXcWRjnj9fgoh,spotify:track:06hy0gi5aLXcWRjnj9fgoh,https://api.spotify.com/v1/tracks/06hy0gi5aLXcWRjnj9fgoh,https://api.spotify.com/v1/audio-analysis/06hy0gi5aLXcWRjnj9fgoh,222253,4,0.616,0.801,9,-4.39,1,0.0342,0.000165,3.97e-05,0.11,0.4,120.029,audio_features
06KakoES48DwEoAiUIdjmg,spotify:track:06KakoES48DwEoAiUIdjmg,https://api.spotify.com/v1/tracks/06KakoES48DwEoAiUIdjmg,https://api.spotify.com/v1/audio-analysis/06KakoES48DwEoAiUIdjmg,239227,3,0.442,0.435,11,-8.459,0,0.0261,0.392,0.0974,0.0982,0.487,155.204,audio_features
06ql7n0Wz0QLSFb9hWF3v1,spotify:track:06ql7n0Wz0QLSFb9hWF3v1,https://api.spotify.com/v1/tracks/06ql7n0Wz0QLSFb9hWF3v1,https://api.spotify.com/v1/audio-analysis/06ql7n0Wz0QLSFb9hWF3v1,422607,4,0.457,0.834,5,-6.3,1,0.0368,0.033,0.00262,0.115,0.6,129.785,audio_features
06rGbrn3Vhp6CeByhZboOT,spotify:track:06rGbrn3Vhp6CeByhZboOT,https://api.spotify.com/v1/tracks/06rGbrn3Vhp6CeByhZboOT,https://api.spotify.com/v1/audio-analysis/06rGbrn3Vhp6CeByhZboOT,283720,4,0.392,0.629,2,-11.235,1,0.172,0.155,0.00699,0.0847,0.352,165.416,audio_features
06UXtRLTF6kdMSM3uaVCCU,spotify:track:06UXtRLTF6kdMSM3uaVCCU,https://api.spotify.com/v1/tracks/06UXtRLTF6kdMSM3uaVCCU,https://api.spotify.com/v1/audio-analysis/06UXtRLTF6kdMSM3uaVCCU,149253,4,0.517,0.469,2,-7.148,1,0.0306,0.427,1.96e-06,0.128,0.409,115.076,audio_features
06wTEKL2rSrSaOjFtgG8fj,spotify:track:06wTEKL2rSrSaOjFtgG8fj,https://api.spotify.com/v1/tracks/06wTEKL2rSrSaOjFtgG8fj,https://api.spotify.com/v1/audio-analysis/06wTEKL2rSrSaOjFtgG8fj,319933,4,0.39,0.344,1,-7.804,1,0.0376,0.082,0.000141,0.0715,0.244,178.102,audio_features
06ypiqmILMdVeaiErMFA91,spotify:track:06ypiqmILMdVeaiErMFA91,https://api.spotify.com/v1/tracks/06ypiqmILMdVeaiErMFA91,https://api.spotify.com/v1/audio-analysis/06ypiqmILMdVeaiErMFA91,148893,4,0.754,0.571,2,-8.547,1,0.0421,0.0173,0.0,0.3,0.82,122.463,audio_features
06zKQ4L4yVWntj5gazgNnx,spotify:track:06zKQ4L4yVWntj5gazgNnx,https://api.spotify.com/v1/tracks/06zKQ4L4yVWntj5gazgNnx,https://api.spotify.com/v1/audio-analysis/06zKQ4L4yVWntj5gazgNnx,230947,4,0.353,0.883,8,-4.466,1,0.0341,0.118,0.459,0.496,0.826,106.354,audio_features
06Zz2l7cVTCTgCNDe1bnEF,spotify:track:06Zz2l7cVTCTgCNDe1bnEF,https://api.spotify.com/v1/tracks/06Zz2l7cVTCTgCNDe1bnEF,https://api.spotify.com/v1/audio-analysis/06Zz2l7cVTCTgCNDe1bnEF,229107,4,0.5,0.899,4,-4.066,1,0.0736,4.84e-05,0.000198,0.0794,0.566,130.06,audio_features
078lBwlcQO4t6sdn3upCfw,spotify:track:078lBwlcQO4t6sdn3upCfw,https://api.spotify.com/v1/tracks/078lBwlcQO4t6sdn3upCfw,https://api.spotify.com/v1/audio-analysis/078lBwlcQO4t6sdn3upCfw,306040,4,0.459,0.418,5,-8.568,1,0.0422,0.893,0.0627,0.12,0.248,67.306,audio_features
07CEOVgOjzTe2EYnLDRY0d,spotify:track:07CEOVgOjzTe2EYnLDRY0d,https://api.spotify.com/v1/tracks/07CEOVgOjzTe2EYnLDRY0d,https://api.spotify.com/v1/audio-analysis/07CEOVgOjzTe2EYnLDRY0d,239133,4,0.626,0.776,9,-7.167,1,0.0799,0.0221,1.69e-06,0.124,0.401,82.13,audio_features
07D4At1H2dImjePusVNiyM,spotify:track:07D4At1H2dImjePusVNiyM,https://api.spotify.com/v1/tracks/07D4At1H2dImjePusVNiyM,https://api.spotify.com/v1/audio-analysis/07D4At1H2dImjePusVNiyM,128760,5,0.576,0.377,11,-17.689,0,0.876,0.736,0.00285,0.372,0.579,111.759,audio_features
07FifLO7Pnzf9NKIHhPfLa,spotify:track:07FifLO7Pnzf9NKIHhPfLa,https://api.spotify.com/v1/tracks/07FifLO7Pnzf9NKIHhPfLa,https://api.spotify.com/v1/audio-analysis/07FifLO7Pnzf9NKIHhPfLa,232867,4,0.432,0.974,2,-4.048,1,0.178,0.0764,0.00285,0.0903,0.652,175.257,audio_features
07fmUH4VMyKkCRaugAyke7,spotify:track:07fmUH4VMyKkCRaugAyke7,https://api.spotify.com/v1/tracks/07fmUH4VMyKkCRaugAyke7,https://api.spotify.com/v1/audio-analysis/07fmUH4VMyKkCRaugAyke7,180693,1,0.581,0.596,0,-3.831,1,0.0242,0.224,0.00979,0.287,0.574,82.253,audio_features
07GmMxHsUMR3qFOCLmYuzN,spotify:track:07GmMxHsUMR3qFOCLmYuzN,https://api.spotify.com/v1/tracks/07GmMxHsUMR3qFOCLmYuzN,https://api.spotify.com/v1/audio-analysis/07GmMxHsUMR3qFOCLmYuzN,307400,4,0.551,0.862,2,-7.928,0,0.039,0.00545,0.731,0.192,0.567,113.132,audio_features
07GvNcU1WdyZJq3XxP0kZa,spotify:track:07GvNcU1WdyZJq3XxP0kZa,https://api.spotify.com/v1/tracks/07GvNcU1WdyZJq3XxP0kZa,https://api.spotify.com/v1/audio-analysis/07GvNcU1WdyZJq3XxP0kZa,223613,4,0.583,0.947,5,-5.12,1,0.0378,0.0185,0.00109,0.0679,0.803,135.448,audio_features
07hcC34CbZSSX1Pk1Ckrn7,spotify:track:07hcC34CbZSSX1Pk1Ckrn7,https://api.spotify.com/v1/tracks/07hcC34CbZSSX1Pk1Ckrn7,https://api.spotify.com/v1/audio-analysis/07hcC34CbZSSX1Pk1Ckrn7,136520,4,0.521,0.188,2,-14.977,1,0.0276,0.19,0.0,0.359,0.392,93.785,audio_features
07JMWVPOlCmKRvkQZEJrVZ,spotify:track:07JMWVPOlCmKRvkQZEJrVZ,https://api.spotify.com/v1/tracks/07JMWVPOlCmKRvkQZEJrVZ,https://api.spotify.com/v1/audio-analysis/07JMWVPOlCmKRvkQZEJrVZ,242280,4,0.592,0.895,9,-4.162,1,0.0285,0.0858,0.788,0.287,0.71,112.732,audio_features
07k79SwfB5Ot1vze9qbCJi,spotify:track:07k79SwfB5Ot1vze9qbCJi,https://api.spotify.com/v1/tracks/07k79SwfB5Ot1vze9qbCJi,https://api.spotify.com/v1/audio-analysis/07k79SwfB5Ot1vze9qbCJi,230240,4,0.579,0.489,9,-8.71,1,0.0269,0.103,0.901,0.15,0.659,89.143,audio_features
07mlxi9mcgpubvicMQgvNS,spotify:track:07mlxi9mcgpubvicMQgvNS,https://api.spotify.com/v1/tracks/07mlxi9mcgpubvicMQgvNS,https://api.spotify.com/v1/audio-analysis/07mlxi9mcgpubvicMQgvNS,356933,4,0.564,0.645,2,-7.364,0,0.027,0.0126,0.0195,0.0793,0.468,98.011,audio_features
07NwKsVQEAMIzW5M6n8Ssc,spotify:track:07NwKsVQEAMIzW5M6n8Ssc,https://api.spotify.com/v1/tracks/07NwKsVQEAMIzW5M6n8Ssc,https://api.spotify.com/v1/audio-analysis/07NwKsVQEAMIzW5M6n8Ssc,350133,4,0.286,0.872,4,-5.662,0,0.215,0.00158,0.398,0.482,0.399,91.954,audio_features
07oJ1NbUDMzraOktstauH3,spotify:track:07oJ1NbUDMzraOktstauH3,https://api.spotify.com/v1/tracks/07oJ1NbUDMzraOktstauH3,https://api.spotify.com/v1/audio-analysis/07oJ1NbUDMzraOktstauH3,423240,4,0.472,0.908,8,-8.194,1,0.0447,0.00085,0.0168,0.0708,0.547,160.076,audio_features
07ong0BFwbAueSOTEdVSE3,spotify:track:07ong0BFwbAueSOTEdVSE3,https://api.spotify.com/v1/tracks/07ong0BFwbAueSOTEdVSE3,https://api.spotify.com/v1/audio-analysis/07ong0BFwbAueSOTEdVSE3,204743,4,0.347,0.556,7,-8.531,1,0.0337,0.11,0.000233,0.328,0.512,126.334,audio_features
07R6piKyVzQlJzCk2Uhfk4,spotify:track:07R6piKyVzQlJzCk2Uhfk4,https://api.spotify.com/v1/tracks/07R6piKyVzQlJzCk2Uhfk4,https://api.spotify.com/v1/audio-analysis/07R6piKyVzQlJzCk2Uhfk4,256667,1,0.559,0.347,2,-8.963,1,0.0441,0.314,0.00247,0.12,0.254,84.527,audio_features
07RBHkS1sL4VjxzngibICA,spotify:track:07RBHkS1sL4VjxzngibICA,https://api.spotify.com/v1/tracks/07RBHkS1sL4VjxzngibICA,https://api.spotify.com/v1/audio-analysis/07RBHkS1sL4VjxzngibICA,242909,4,0.671,0.918,2,-4.426,1,0.0454,0.0717,0.0,0.0787,0.731,107.01,audio_features
07StosBN1KB05M57qRhb8S,spotify:track:07StosBN1KB05M57qRhb8S,https://api.spotify.com/v1/tracks/07StosBN1KB05M57qRhb8S,https://api.spotify.com/v1/audio-analysis/07StosBN1KB05M57qRhb8S,161347,3,0.506,0.487,4,-11.008,1,0.0268,0.209,0.73,0.0912,0.174,105.027,audio_features
07W9HcJyjXPnKQSMbUcWZU,spotify:track:07W9HcJyjXPnKQSMbUcWZU,https://api.spotify.com/v1/tracks/07W9HcJyjXPnKQSMbUcWZU,https://api.spotify.com/v1/audio-analysis/07W9HcJyjXPnKQSMbUcWZU,235960,4,0.374,0.67,7,-7.694,1,0.0307,0.0156,0.000414,0.0924,0.362,136.548,audio_features
07wALKvkSqR5JRhvAEGY9K,spotify:track:07wALKvkSqR5JRhvAEGY9K,https://api.spotify.com/v1/tracks/07wALKvkSqR5JRhvAEGY9K,https://api.spotify.com/v1/audio-analysis/07wALKvkSqR5JRhvAEGY9K,152373,4,0.914,0.73,4,-11.037,1,0.0336,0.566,1.17e-06,0.0707,0.858,110.075,audio_features
07XaOyTS5hyaWiUK1Bc3bR,spotify:track:07XaOyTS5hyaWiUK1Bc3bR,https://api.spotify.com/v1/tracks/07XaOyTS5hyaWiUK1Bc3bR,https://api.spotify.com/v1/audio-analysis/07XaOyTS5hyaWiUK1Bc3bR,283464,4,0.401,0.132,0,-15.569,1,0.0355,0.938,0.102,0.1,0.0381,136.142,audio_features
085naaQTxQJ5T2Wxw67KgG,spotify:track:085naaQTxQJ5T2Wxw67KgG,https://api.spotify.com/v1/tracks/085naaQTxQJ5T2Wxw67KgG,https://api.spotify.com/v1/audio-analysis/085naaQTxQJ5T2Wxw67KgG,214267,4,0.505,0.978,2,-4.051,1,0.199,0.00113,0.0517,0.346,0.316,103.02,audio_features
089RkpH2nc3fejL2qZebHk,spotify:track:089RkpH2nc3fejL2qZebHk,https://api.spotify.com/v1/tracks/089RkpH2nc3fejL2qZebHk,https://api.spotify.com/v1/audio-analysis/089RkpH2nc3fejL2qZebHk,218587,4,0.424,0.932,4,-2.951,0,0.0786,0.0276,3.16e-05,0.307,0.485,77.176,audio_features
08Al2vMprW1D9Os6JsCLRi,spotify:track:08Al2vMprW1D9Os6JsCLRi,https://api.spotify.com/v1/tracks/08Al2vMprW1D9Os6JsCLRi,https://api.spotify.com/v1/audio-analysis/08Al2vMprW1D9Os6JsCLRi,225734,4,0.562,0.812,11,-5.501,0,0.04,0.509,5.78e-06,0.373,0.574,144.879,audio_features
08H31MHz5MU74dZr0XnTA3,spotify:track:08H31MHz5MU74dZr0XnTA3,https://api.spotify.com/v1/tracks/08H31MHz5MU74dZr0XnTA3,https://api.spotify.com/v1/audio-analysis/08H31MHz5MU74dZr0XnTA3,84867,5,0.391,0.0875,8,-17.895,1,0.0508,0.925,7.79e-06,0.108,0.039,131.156,audio_features
08l7M5UpRnffGl0FyuRiQZ,spotify:track:08l7M5UpRnffGl0FyuRiQZ,https://api.spotify.com/v1/tracks/08l7M5UpRnffGl0FyuRiQZ,https://api.spotify.com/v1/audio-analysis/08l7M5UpRnffGl0FyuRiQZ,154080,4,0.466,0.932,5,-9.214,0,0.0429,0.157,0.00617,0.324,0.967,177.34,audio_features
08mG3Y1vljYA6bvDt4Wqkj,spotify:track:08mG3Y1vljYA6bvDt4Wqkj,https://api.spotify.com/v1/tracks/08mG3Y1vljYA6bvDt4Wqkj,https://api.spotify.com/v1/audio-analysis/08mG3Y1vljYA6bvDt4Wqkj,255493,4,0.31,0.7,9,-5.678,1,0.047,0.011,0.00965,0.0828,0.763,188.386,audio_features
08QGvTyesyJiodOHSH2QsW,spotify:track:08QGvTyesyJiodOHSH2QsW,https://api.spotify.com/v1/tracks/08QGvTyesyJiodOHSH2QsW,https://api.spotify.com/v1/audio-analysis/08QGvTyesyJiodOHSH2QsW,191000,4,0.295,0.15,1,-10.244,0,0.0325,0.794,0.205,0.103,0.131,137.504,audio_features
08rR0CdyUAzJy3053xCPPG,spotify:track:08rR0CdyUAzJy3053xCPPG,https://api.spotify.com/v1/tracks/08rR0CdyUAzJy3053xCPPG,https://api.spotify.com/v1/audio-analysis/08rR0CdyUAzJy3053xCPPG,272493,4,0.63,0.873,5,-10.619,0,0.0886,0.0193,0.0312,0.506,0.474,122.868,audio_features
091cM5j4zmmhP4goVaevM6,spotify:track:091cM5j4zmmhP4goVaevM6,https://api.spotify.com/v1/tracks/091cM5j4zmmhP4goVaevM6,https://api.spotify.com/v1/audio-analysis/091cM5j4zmmhP4goVaevM6,239002,4,0.542,0.976,9,-3.52,1,0.0486,0.00176,1.05e-05,0.0622,0.859,127.294,audio_features
093CTvCDhmw8yqqGxkZ706,spotify:track:093CTvCDhmw8yqqGxkZ706,https://api.spotify.com/v1/tracks/093CTvCDhmw8yqqGxkZ706,https://api.spotify.com/v1/audio-analysis/093CTvCDhmw8yqqGxkZ706,612800,4,0.202,0.375,9,-14.632,1,0.0404,0.331,0.00615,0.286,0.199,79.514,audio_features
0960y7BLnbb9SUVo33vKNW,spotify:track:0960y7BLnbb9SUVo33vKNW,https://api.spotify.com/v1/tracks/0960y7BLnbb9SUVo33vKNW,https://api.spotify.com/v1/audio-analysis/0960y7BLnbb9SUVo33vKNW,201760,4,0.182,0.802,8,-7.002,0,0.0501,0.0307,0.000516,0.111,0.898,179.743,audio_features
09C7ULYG1WhWgngwkkvVxN,spotify:track:09C7ULYG1WhWgngwkkvVxN,https://api.spotify.com/v1/tracks/09C7ULYG1WhWgngwkkvVxN,https://api.spotify.com/v1/audio-analysis/09C7ULYG1WhWgngwkkvVxN,289160,4,0.457,0.48,9,-15.776,1,0.03,0.38,0.016,0.142,0.683,157.967,audio_features
09eg3FGzsZQbZk8qEXhJIA,spotify:track:09eg3FGzsZQbZk8qEXhJIA,https://api.spotify.com/v1/tracks/09eg3FGzsZQbZk8qEXhJIA,https://api.spotify.com/v1/audio-analysis/09eg3FGzsZQbZk8qEXhJIA,274773,4,0.522,0.891,9,-4.085,1,0.0322,0.509,0.908,0.111,0.91,104.411,audio_features
09ezgACZuwWZt6CtQSSLRG,spotify:track:09ezgACZuwWZt6CtQSSLRG,https://api.spotify.com/v1/tracks/09ezgACZuwWZt6CtQSSLRG,https://api.spotify.com/v1/audio-analysis/09ezgACZuwWZt6CtQSSLRG,170693,4,0.41,0.218,11,-12.544,0,0.0293,0.902,0.000396,0.135,0.0755,72.081,audio_features
09HXSK6uNXKGQM0kfEnhOZ,spotify:track:09HXSK6uNXKGQM0kfEnhOZ,https://api.spotify.com/v1/tracks/09HXSK6uNXKGQM0kfEnhOZ,https://api.spotify.com/v1/audio-analysis/09HXSK6uNXKGQM0kfEnhOZ,192399,4,0.335,0.844,1,-5.983,1,0.118,0.00719,0.00053,0.263,0.0855,72.378,audio_features
09JPSMRIoC3Hfk3ysBtwBx,spotify:track:09JPSMRIoC3Hfk3ysBtwBx,https://api.spotify.com/v1/tracks/09JPSMRIoC3Hfk3ysBtwBx,https://api.spotify.com/v1/audio-analysis/09JPSMRIoC3Hfk3ysBtwBx,233560,4,0.365,0.87,1,-5.234,1,0.0429,0.00106,0.0,0.0959,0.379,179.893,audio_features
09Jyn0ixub5BmUAV6u2D3J,spotify:track:09Jyn0ixub5BmUAV6u2D3J,https://api.spotify.com/v1/tracks/09Jyn0ixub5BmUAV6u2D3J,https://api.spotify.com/v1/audio-analysis/09Jyn0ixub5BmUAV6u2D3J,219867,4,0.79,0.781,0,-8.13,0,0.0289,0.348,4.17e-05,0.177,0.961,107.132,audio_features
09ndBsPIoziNp4NFf5mQYm,spotify:track:09ndBsPIoziNp4NFf5mQYm,https://api.spotify.com/v1/tracks/09ndBsPIoziNp4NFf5mQYm,https://api.spotify.com/v1/audio-analysis/09ndBsPIoziNp4NFf5mQYm,97947,3,0.255,0.15,2,-11.436,1,0.0341,0.856,0.822,0.0965,0.146,57.445,audio_features
09QA1MsQoXhPyqFyvRo5bQ,spotify:track:09QA1MsQoXhPyqFyvRo5bQ,https://api.spotify.com/v1/tracks/09QA1MsQoXhPyqFyvRo5bQ,https://api.spotify.com/v1/audio-analysis/09QA1MsQoXhPyqFyvRo5bQ,234280,3,0.507,0.416,11,-9.141,0,0.0379,0.566,0.495,0.0873,0.189,161.789,audio_features
09rXQjOX61UGL36z76q8OS,spotify:track:09rXQjOX61UGL36z76q8OS,https://api.spotify.com/v1/tracks/09rXQjOX61UGL36z76q8OS,https://api.spotify.com/v1/audio-analysis/09rXQjOX61UGL36z76q8OS,194267,4,0.319,0.421,2,-6.23,1,0.0322,0.712,0.0495,0.0956,0.182,61.709,audio_features
09Ss8zBlAokGANrU6rOj7W,spotify:track:09Ss8zBlAokGANrU6rOj7W,https://api.spotify.com/v1/tracks/09Ss8zBlAokGANrU6rOj7W,https://api.spotify.com/v1/audio-analysis/09Ss8zBlAokGANrU6rOj7W,147560,4,0.61,0.689,2,-12.013,1,0.0339,0.495,0.0151,0.164,0.878,145.578,audio_features
09x9v1o51dbqi5H0u7UGfp,spotify:track:09x9v1o51dbqi5H0u7UGfp,https://api.spotify.com/v1/tracks/09x9v1o51dbqi5H0u7UGfp,https://api.spotify.com/v1/audio-analysis/09x9v1o51dbqi5H0u7UGfp,105933,4,0.631,0.387,5,-11.529,1,0.0262,0.742,0.000406,0.0822,0.832,103.11,audio_features
0ad0GIajE9PbNmuevx4AjS,spotify:track:0ad0GIajE9PbNmuevx4AjS,https://api.spotify.com/v1/tracks/0ad0GIajE9PbNmuevx4AjS,https://api.spotify.com/v1/audio-analysis/0ad0GIajE9PbNmuevx4AjS,210067,4,0.606,0.57,0,-13.113,1,0.0347,0.465,0.608,0.669,0.867,132.754,audio_features
0Ag6LNrSfJVKRhGzD7ArDq,spotify:track:0Ag6LNrSfJVKRhGzD7ArDq,https://api.spotify.com/v1/tracks/0Ag6LNrSfJVKRhGzD7ArDq,https://api.spotify.com/v1/audio-analysis/0Ag6LNrSfJVKRhGzD7ArDq,243687,4,0.64,0.982,11,-3.368,0,0.0517,0.000368,2.1e-06,0.0767,0.769,123.016,audio_features
0aGE5thvxQ6IYCfuCBPX5S,spotify:track:0aGE5thvxQ6IYCfuCBPX5S,https://api.spotify.com/v1/tracks/0aGE5thvxQ6IYCfuCBPX5S,https://api.spotify.com/v1/audio-analysis/0aGE5thvxQ6IYCfuCBPX5S,124560,4,0.288,0.645,8,-10.763,1,0.0639,0.916,0.801,0.172,0.711,135.327,audio_features
0AGhL0Hq7uTivGEDRGbn51,spotify:track:0AGhL0Hq7uTivGEDRGbn51,https://api.spotify.com/v1/tracks/0AGhL0Hq7uTivGEDRGbn51,https://api.spotify.com/v1/audio-analysis/0AGhL0Hq7uTivGEDRGbn51,358880,4,0.517,0.658,6,-5.72,1,0.0401,0.0186,0.000298,0.0605,0.291,115.165,audio_features
0AgJGo7JNWYBeHqbdzCXC0,spotify:track:0AgJGo7JNWYBeHqbdzCXC0,https://api.spotify.com/v1/tracks/0AgJGo7JNWYBeHqbdzCXC0,https://api.spotify.com/v1/audio-analysis/0AgJGo7JNWYBeHqbdzCXC0,193515,4,0.647,0.89,9,-7.307,1,0.0937,0.0592,0.241,0.188,0.743,124.914,audio_features
0agPQBjnNWeroMPrMMDrRx,spotify:track:0agPQBjnNWeroMPrMMDrRx,https://api.spotify.com/v1/tracks/0agPQBjnNWeroMPrMMDrRx,https://api.spotify.com/v1/audio-analysis/0agPQBjnNWeroMPrMMDrRx,111130,4,0.459,0.346,11,-16.126,0,0.0327,0.536,0.86,0.124,0.326,146.128,audio_features
0Ai4qcOIKgNiq3fvUyPbew,spotify:track:0Ai4qcOIKgNiq3fvUyPbew,https://api.spotify.com/v1/tracks/0Ai4qcOIKgNiq3fvUyPbew,https://api.spotify.com/v1/audio-analysis/0Ai4qcOIKgNiq3fvUyPbew,223560,4,0.694,0.516,6,-12.501,1,0.0246,0.697,0.0996,0.117,0.859,94.157,audio_features
0aipmEKEVMfYccmS4CQa6C,spotify:track:0aipmEKEVMfYccmS4CQa6C,https://api.spotify.com/v1/tracks/0aipmEKEVMfYccmS4CQa6C,https://api.spotify.com/v1/audio-analysis/0aipmEKEVMfYccmS4CQa6C,150147,4,0.671,0.662,9,-7.473,1,0.0456,0.317,0.47,0.0846,0.971,110.904,audio_features
0aMqNFBj9KtPTD3c3tByRT,spotify:track:0aMqNFBj9KtPTD3c3tByRT,https://api.spotify.com/v1/tracks/0aMqNFBj9KtPTD3c3tByRT,https://api.spotify.com/v1/audio-analysis/0aMqNFBj9KtPTD3c3tByRT,138048,4,0.443,0.878,8,-6.717,0,0.0418,0.000788,0.56,0.0623,0.683,136.567,audio_features
0AOHnKqkuCq3LaWCu8rOS1,spotify:track:0AOHnKqkuCq3LaWCu8rOS1,https://api.spotify.com/v1/tracks/0AOHnKqkuCq3LaWCu8rOS1,https://api.spotify.com/v1/audio-analysis/0AOHnKqkuCq3LaWCu8rOS1,116440,4,0.589,0.687,6,-6.511,1,0.03,0.434,0.0,0.182,0.961,143.738,audio_features
0AqjkVFqa1ujle4Lb1k9wR,spotify:track:0AqjkVFqa1ujle4Lb1k9wR,https://api.spotify.com/v1/tracks/0AqjkVFqa1ujle4Lb1k9wR,https://api.spotify.com/v1/audio-analysis/0AqjkVFqa1ujle4Lb1k9wR,271397,4,0.401,0.56,9,-8.7,1,0.0612,0.08,0.0121,0.361,0.735,88.256,audio_features
0aRpUTBgkl4AyTd2M95SsM,spotify:track:0aRpUTBgkl4AyTd2M95SsM,https://api.spotify.com/v1/tracks/0aRpUTBgkl4AyTd2M95SsM,https://api.spotify.com/v1/audio-analysis/0aRpUTBgkl4AyTd2M95SsM,268200,4,0.471,0.806,4,-7.95,1,0.0502,0.0699,0.000221,0.0736,0.39,179.902,audio_features
0ASFClYzxt7m8rIxck1klx,spotify:track:0ASFClYzxt7m8rIxck1klx,https://api.spotify.com/v1/tracks/0ASFClYzxt7m8rIxck1klx,https://api.spotify.com/v1/audio-analysis/0ASFClYzxt7m8rIxck1klx,228507,4,0.566,0.964,4,-2.512,1,0.05,0.00165,0.0,0.127,0.722,126.127,audio_features
0auKlivXpm76wR63mMJ3pR,spotify:track:0auKlivXpm76wR63mMJ3pR,https://api.spotify.com/v1/tracks/0auKlivXpm76wR63mMJ3pR,https://api.spotify.com/v1/audio-analysis/0auKlivXpm76wR63mMJ3pR,899933,3,0.298,0.753,0,-7.417,0,0.0894,0.248,0.148,0.112,0.32,164.991,audio_features
0avUJa79fThre5P0hkSjSe,spotify:track:0avUJa79fThre5P0hkSjSe,https://api.spotify.com/v1/tracks/0avUJa79fThre5P0hkSjSe,https://api.spotify.com/v1/audio-analysis/0avUJa79fThre5P0hkSjSe,240800,4,0.584,0.835,1,-5.89,1,0.121,0.00228,0.000497,0.132,0.381,127.505,audio_features
0awU7v3pvuGyHAzONp4xb9,spotify:track:0awU7v3pvuGyHAzONp4xb9,https://api.spotify.com/v1/tracks/0awU7v3pvuGyHAzONp4xb9,https://api.spotify.com/v1/audio-analysis/0awU7v3pvuGyHAzONp4xb9,179653,4,0.562,0.597,4,-12.294,0,0.0579,0.306,6.41e-06,0.147,0.711,140.442,audio_features
